presentation_id,presentation_number,presentation_title,presentation_abstract,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49
Poster21-39,P0803,***,***,0.49648997,-0.20783111,1.4336536,-3.2761195,-0.12946278,0.39422765,0.9422471,-1.0317888,-1.1903789,-0.44119984,-0.46523225,1.2632327,0.77222747,-2.3635166,-0.93923867,-0.0066915113,0.6002503,1.9805173,-3.1403463,-0.88817924,-0.34124795,0.41010118,1.6091,1.2658546,1.1313394,2.1984644,-0.7980562,1.4218284,-3.3239658,0.5235296,0.56143683,0.496634,-3.8012211,0.8106691,0.42937663,0.13834839,-0.78611934,-0.4490632,1.4329346,2.6345422,-1.0772909,1.1612668,0.48249373,-0.038552277,1.6815399,0.026115892,2.5296886,0.9496599,-1.9529773,0.7143341
14-20-01,14-20-01,***,***,1.8766313,1.0077564,-0.5025035,-1.6836824,-2.898144,-0.23913145,0.43914488,1.5562106,-1.6684647,0.3048942,-1.0430624,1.5092635,-0.81596935,0.61496,0.3616094,-0.5687794,1.6060762,3.439182,-1.7897805,-2.0795352,-0.30671585,-2.4623013,-0.2566505,1.2464284,2.4817097,0.6431292,-2.7073393,-1.2081934,0.18973552,-0.5445056,-1.9550695,-0.6345072,-0.2624597,2.8417027,-1.0766394,-0.431175,0.19278124,-0.6858294,0.036691986,0.004994551,1.4217763,-0.28959158,-2.589706,-1.1510017,1.5174351,-0.36945048,-1.2415546,0.08987879,-0.8094021,2.3071213
14-20-02,14-20-02,***,***,2.2037458,1.9231961,0.20606212,-1.4628518,-0.23411547,-1.77945,-1.9908874,-2.580932,-0.45659086,-1.1100811,0.64208895,2.223808,-1.478109,1.3283948,0.71613973,-1.3935536,-0.30633065,2.615914,-3.511728,-1.8006853,-0.31901616,-0.12245138,-1.109835,-0.01855704,0.39606985,1.7946374,-1.0885969,-1.3676726,-0.1265117,0.54988873,2.0420914,2.1708944,-1.4415573,0.6737562,1.5058215,0.7761076,0.11212531,1.4712667,0.19973265,1.940318,-1.2901245,-0.38272396,-1.2920126,0.24607535,1.6604103,-0.76591295,1.82709,2.1070583,0.36414155,-1.0214244
Poster24-27,P0907,***,***,2.060289,0.16090412,-1.1068622,-2.1921947,-0.37432626,-1.1601213,1.05993,0.8580866,-2.7309449,1.5023992,4.546331,-0.74688625,-1.97221,0.43345246,2.9910092,-1.0079902,1.8393267,0.76557755,-2.801295,-3.5702727,-1.0202299,-1.9375107,-0.04013492,-0.14014867,-0.3143292,1.4846923,0.65326244,0.5723748,-0.38917226,-0.7585388,1.4120599,3.5765448,1.4454349,-0.6649118,-1.3369672,-2.3235774,0.8707647,1.4125974,0.65827215,-0.8039588,-1.2111167,1.2646809,0.7459967,1.9936067,2.415032,0.6029812,1.9915582,3.1102612,-0.4695782,1.4455112
14-20-03,14-20-03,***,***,1.2193592,1.1030488,-1.2006645,-2.9798532,-1.6425432,-1.3745993,-1.811372,-1.0569917,-1.8310225,-1.3181572,-1.3906013,2.3198266,-2.2896562,0.85067403,-0.5967288,1.3251363,-0.94122136,1.6102731,-0.88919115,-1.8981246,-0.030904934,-2.6911538,0.32054862,0.74748063,1.0858046,0.6214264,-1.7901503,0.8072136,-0.76005435,-0.22200067,0.59496856,2.351107,-0.160712,1.8034644,1.7037636,0.24383163,0.62671536,-1.3794832,0.22373258,2.159953,-0.44344103,0.52938205,-1.3689378,-0.37300196,0.8442322,1.4645805,0.8459256,-0.52817386,0.62886405,-0.45165318
14-20-04,14-20-04,***,***,0.87871796,0.30922323,-1.9081537,-0.54870903,0.004400247,0.7530208,-0.2731711,-0.9550352,-0.54619163,-1.9088855,-0.6582875,0.29371008,-2.3621702,3.3127778,0.58587044,-2.0821009,-0.6657714,1.4474179,-2.0552819,-1.0500929,0.8697501,-1.493462,0.9201452,-0.5496822,3.0018694,-1.4076545,-0.1767448,2.1161275,-2.9961832,0.18120524,-1.1377498,1.1756829,-0.71987796,1.1424387,2.1294096,-0.41132063,0.4461883,-0.74370444,-0.5992846,0.54813397,0.2356407,-0.616314,0.80469084,-0.088308685,1.4031649,-0.3844657,2.944061,0.7669284,1.124695,0.5200575
14-20-05,14-20-05,***,***,0.022219777,0.49411353,0.6074581,-3.405839,-0.82588774,-0.038430344,1.7503861,1.4149308,-3.4803426,1.0461427,0.2708775,0.07613763,1.4058995,-0.90897286,1.071114,-0.5486676,2.3833158,1.063563,-1.7078409,-0.064201646,-0.44136024,-0.9657443,0.11694463,-0.97587204,0.6843529,0.73077065,-1.4525509,0.67892855,-1.7096157,-1.813651,2.3207874,1.0980718,-0.6617408,-0.6426216,2.5890088,0.6719634,-0.48251188,0.012021656,1.8196801,2.0111313,-1.439483,-1.4976935,-0.33902863,-0.94943136,-0.2989121,0.19091988,1.010753,0.29770184,-0.1324503,-1.4000639
14-20-06,14-20-06,***,***,-0.3342154,-0.5731498,-0.14099643,-2.8298557,-1.17151,0.37917918,0.03165136,-0.3430068,-0.64147776,-0.70864016,-0.93726987,0.55369645,-3.177039,1.390989,0.8278758,-0.4024103,0.42121574,0.16283767,-2.6354203,-1.3463863,-0.51319474,-1.4113302,-1.9270914,-0.5494299,0.78132963,0.98031944,0.18482487,0.88830525,-2.2008507,-0.21703522,1.2416341,-0.38081476,-2.8264616,1.5693824,-0.654653,-0.55718,1.3934555,-0.5210628,0.21650013,1.3296374,0.69321156,-1.2297094,-0.0020845272,-0.7889553,-0.32071346,-1.1578373,2.1246243,-0.06365954,-0.17029534,-0.25266752
14-5-03,14-5-03,***,***,2.3062391,0.75169504,-1.391135,-2.8798015,0.07392972,1.010059,-1.6100408,0.43099505,0.87600845,-2.86584,-0.67884064,3.1415963,-0.72362614,1.762717,-0.09141616,0.910485,-0.93376964,3.9999948,-4.4374704,-2.282285,-0.033831146,-0.82057905,0.7098286,1.3185208,0.47542927,0.41648346,-0.54163253,-0.21851967,0.112054184,0.9747823,1.1334664,3.2370942,-1.3372821,2.383256,-0.91353023,0.56263316,0.08889955,-0.4758626,0.27882206,0.23947589,1.25009,0.60615236,-1.53242,0.7824065,0.9473205,1.6306521,-0.5386087,-1.5052614,1.6985664,0.14953402
14-20-07,14-20-07,***,***,1.2770188,2.3099754,0.65216064,-3.7287223,-1.2600553,-3.2018723,0.6583609,2.0989788,-0.62814033,-0.16644356,0.28896016,0.015298912,-2.2657838,-1.3668586,-0.29078147,-0.79537725,-0.6594789,-0.5927128,-1.3260643,-1.649624,0.38777393,-0.0141793545,-0.4888897,-1.0086383,-0.5343187,1.4102759,-0.18352559,0.6158677,0.2619974,-0.024648098,1.1516157,0.7491334,-1.2910709,2.0353103,1.5454705,0.28698525,-0.84321064,0.47639123,1.3495502,-0.1927401,0.7206407,-2.6904624,-1.2581867,-0.61084974,2.914793,0.58652574,1.2781283,1.3877765,-1.2706661,1.5814086
14-20-08,14-20-08,***,***,-0.40430707,-0.10172964,0.8698851,-1.7667447,-0.73805374,-1.8515042,0.9634829,-0.9615444,-0.08091842,-0.26301154,-0.7689516,3.2471726,-1.2667972,-0.7235831,0.66481256,-0.42925864,-1.0223225,0.4660177,-2.4013178,-0.23089632,1.6250703,1.4094712,1.0926578,-0.037925217,1.9103671,1.8506633,-1.3775675,2.8430011,-2.699075,-0.031636775,0.3114391,0.93507427,-0.9429259,1.4155834,1.6836015,1.1861358,0.90643334,1.1782327,0.5691167,1.7219573,-0.18950348,-1.168437,0.26591334,-1.1831312,0.81376225,-1.0345534,2.86843,1.9011625,-2.6321423,-0.063656256
Poster24-01,P0881,***,***,1.645611,2.2727127,-0.38281798,-2.0315769,0.0543541,-1.6442635,-0.9761902,-1.7678916,-0.2108432,-1.2151316,-0.56362516,-0.37000814,-1.9974847,2.5849543,-0.7775051,-0.30169353,0.2389976,2.964922,-2.7236724,-2.011172,-0.36948907,-2.291057,0.57432747,-1.1100756,0.8291347,0.074321575,-0.19133121,0.24548939,-2.1812277,0.37249997,0.0044575417,0.07968093,0.13594896,0.5997686,2.6939483,-1.6758008,0.28673005,1.2061096,1.5917577,2.8355951,-0.71446556,2.095958,0.7892256,0.34639442,1.5882708,-0.80684817,3.8165712,1.7821172,0.014739593,0.022651434
Poster24-02,P0882,***,***,0.55668736,0.77219296,0.5379792,-0.620034,-0.37723342,-1.0374371,-1.4419359,-0.5964742,-0.5806557,-1.3570743,-1.0866635,-2.9213095,-0.061173383,3.242207,0.9018712,-0.9840225,0.20403577,0.2049718,-3.7122357,-3.6356485,1.2679026,-1.8078657,-0.732707,0.86549646,4.5836077,0.760118,-0.19179381,-2.1204312,-0.2295473,-0.96883094,-1.4469705,-1.6784698,-0.93450767,-0.029063415,2.0904796,-0.34912124,0.48837337,0.48999467,-1.129318,2.1049318,-0.29955176,0.68746024,-0.49381274,1.4431633,0.85899967,0.24890988,-0.108202085,2.9305394,0.080125965,0.97867864
Poster24-03,P0883,***,***,0.26368517,0.13902305,0.5958495,-2.1772316,1.393294,0.24425283,0.11854946,0.4907854,-1.5545644,0.13681878,-0.057539172,0.029620172,-2.5381234,2.3131495,1.1517305,-1.3656862,1.3880018,1.6286609,-1.5968771,-3.2079697,-1.7636951,-2.0239158,0.8734742,0.05861339,1.3119184,-1.1170373,-2.5018244,1.1779895,-2.1603448,-0.18041332,1.2812892,0.29802236,0.19284166,1.047274,0.07246278,-1.4865485,0.5013862,2.9535382,2.628546,-0.37945443,1.1360358,-0.7111852,2.2566752,0.2680487,0.62567055,-0.97017074,2.9106565,1.0333483,-0.0022862528,0.5537451
Poster24-04,P0884,***,***,-0.1408674,-1.0533292,0.64776456,-1.4987233,1.5192792,0.6616755,-1.544265,-0.9148004,-3.0414171,-0.16367745,0.9547865,0.83793783,-2.2223399,0.44629022,1.2415134,-0.6784014,-0.22799589,2.0068913,-1.6820924,-0.6139976,-0.32994613,-1.8478492,1.4371915,1.0678414,-1.60466,0.2915098,-2.22635,1.7112831,-3.965999,-1.949912,1.9557742,1.1707792,0.711107,1.5217791,0.8822763,0.4175194,1.2588749,-1.3710921,3.1576908,0.7699022,-1.0986217,-0.7116947,1.5716037,0.37886408,1.1276453,0.39847583,1.7023479,0.12611662,-0.24283798,-1.0675317
Poster24-05,P0885,***,***,0.6324763,1.6402884,0.02050835,-1.7388911,-1.4987074,-4.3997626,-3.3567972,1.9952161,-1.2033541,-0.94431746,1.473559,1.1604383,-2.6455743,1.7179323,2.5626216,-1.0695962,2.4033237,1.7160822,-0.4187902,-2.35471,-1.7867994,-1.9412222,-0.09201504,-2.2758887,1.3229985,-0.25869575,-1.4267005,0.7387864,-0.7534414,-0.08243795,3.7537594,-0.25340706,-2.1172948,2.159941,-1.0187175,-0.5523629,1.5019146,-0.7383901,0.95977,-0.21976289,-1.5670717,-0.24947281,-1.4039946,0.4652552,0.18312214,0.41237503,2.7251081,-0.18414365,3.1958158,0.718235
Poster24-06,P0886,***,***,2.179111,2.0391886,0.014252539,-2.2523892,-2.9651473,-2.1711168,-0.64514476,-0.8683674,-1.6564631,-1.0556338,1.2624705,-0.10213452,-0.90782285,0.6345774,-0.16180494,-1.1360229,1.8968838,0.6316328,-1.6284828,-2.6217906,-0.9520995,-2.6415646,1.1911759,-1.7730627,0.3052848,-2.4444098,0.7434429,-2.5976207,-1.2296755,2.4024885,0.50551784,0.68184245,-0.2596353,0.69781,2.0149019,0.35349146,0.33591348,0.48026228,0.8400424,0.34831747,-0.20881967,1.185154,-0.14656796,0.06337688,1.2697757,-0.08349846,0.4839617,0.39557362,0.8197602,2.0037644
Poster24-07,P0887,***,***,-0.15479653,2.4471247,-0.35450608,-0.8812679,-0.6378403,-2.7086928,0.8875667,-2.0600545,-1.9799381,0.20233437,1.4524028,0.63125986,-0.65397334,0.2529573,-0.0147491945,-2.3688436,0.75690717,0.37404838,-2.9034956,-0.2768173,-1.9377116,-2.266419,-0.08482324,-1.6824774,-0.98025125,0.96976155,0.33283052,-0.7029446,-2.1534956,1.805992,0.94408965,2.553301,-0.19742766,0.3073922,0.021182999,1.0087551,-0.103715934,1.6244434,1.2850014,-0.12812857,0.45696288,-0.6894882,-3.868825,0.7810622,3.0159397,-0.8011281,2.1204631,-0.13868012,-0.4932574,0.6362956
Poster24-08,P0888,***,***,0.42420495,1.5112258,0.7545516,-1.463857,-1.1295925,0.15520555,0.36182833,1.3118007,1.225865,0.21422401,-1.2731336,-0.7109151,-0.2708156,0.87185824,1.7895548,0.8209446,0.5406731,-0.5767437,-2.8732455,-0.09416213,-0.21426165,0.49669993,0.30314392,-1.8930451,0.79933375,0.80504286,-0.24393997,0.54026693,-2.3222442,-0.5219485,0.031788524,-0.60421693,-4.2117085,2.469408,2.4125204,-0.24528939,1.2108073,-1.5126379,1.0766821,1.761265,0.49516326,-1.4181895,-1.5372862,-1.1152501,1.1810337,1.0871558,-0.032360237,0.19502474,1.4935178,-0.96854705
Poster24-09,P0889,***,***,1.1751565,2.088685,1.0041938,-1.5854795,-0.032960933,0.34859228,1.3819588,0.96772516,-0.45220417,-0.9204459,-1.4513553,0.08568156,0.092885405,-0.4966997,0.36528167,-1.0034711,0.8161888,2.0823138,-2.8972797,-2.2722633,-0.8963177,-2.506914,-1.3654776,-0.09568949,2.317851,0.3272705,-1.1045461,1.6409703,-1.3582963,-1.8917298,-1.3497674,2.1261218,0.3571296,1.8250687,-0.5473916,1.7857312,0.15537712,1.1387805,1.1997536,-0.65061355,-0.5685091,1.090252,0.6424915,-0.48037887,1.4643593,-0.61884075,-0.38744333,-0.7819169,0.8531557,-0.62067956
Poster24-10,P0890,***,***,0.6311323,-0.24674883,0.39172575,-1.7401677,1.9526678,0.6514584,-2.1159549,-0.5985467,-2.2904685,-1.9647311,-1.031386,1.7298933,-1.5773507,0.761949,0.22118177,1.108888,1.6106582,1.8268169,-2.0788116,-1.1305912,1.1071366,-0.91465324,0.93102473,-0.216971,2.5229318,1.2245122,-0.76928645,0.68413794,-0.5752199,-1.3908327,1.0762584,2.1389117,0.031911332,1.3179024,-1.0674754,-1.3281941,-0.13448068,-0.768183,1.827384,1.5024308,-1.9421698,1.1876433,0.8662103,0.1778993,1.2483793,0.23612876,0.43806136,0.90100497,1.0129542,-1.4642808
Poster24-11,P0891,***,***,-1.3189917,-1.0917416,0.9980918,-2.2462983,1.9821472,-0.30011863,1.9164373,2.2888293,-1.339829,-0.50022244,-0.4437909,-0.08469719,0.72966146,-0.47957698,0.8496513,1.128562,0.37162757,1.3593649,-1.9582032,0.34149528,0.009974624,-0.7900422,0.9224885,-0.50861925,1.7932255,0.39712873,0.3561824,1.040721,-4.112993,0.8058586,0.43836123,-0.27981046,-1.8624266,0.77298474,1.1900276,0.22096978,0.053122155,-0.009319113,1.6588482,1.3183002,-0.7403532,-1.442459,-0.41491386,0.02555193,0.52310663,-0.9037333,2.174279,0.8105753,-0.77732456,-2.474561
Poster24-12,P0892,***,***,-0.39335647,-1.3109399,-0.60783535,-0.104743436,0.85995317,-2.1971617,0.5587963,-0.0050346456,-0.9234005,0.04150156,0.36573574,-2.3716383,-0.504273,1.6716958,0.29618543,1.6196849,-0.8351248,0.7587725,-3.2028952,-0.7779753,-1.4322108,-0.86008394,-0.595718,-0.15448453,-0.38623363,1.3779811,-1.5138664,0.94005066,-1.4951601,0.30379036,0.23376249,-0.5996081,-0.6260427,-0.83192635,1.6337447,1.3114041,1.8745186,-1.0956411,0.04285354,-2.1574318,-0.21035236,-1.2393361,-0.5812554,-0.26827666,-0.10643449,0.03251468,0.8568994,0.880708,0.08491961,2.2550595
Poster24-13,P0893,***,***,3.223193,1.4304554,0.31702805,-2.1305225,1.144132,-3.2396977,0.50432676,-0.025157569,-1.6422181,-2.4860294,3.148398,1.920005,-1.1086094,2.5917196,0.5903465,-1.6913048,0.13557823,0.6371761,-2.2193735,-3.589692,-0.26840687,-0.793621,-0.25514385,1.2879702,-0.6912979,0.4343477,-0.6687783,-1.004418,1.7758441,-1.1278721,-0.5129961,0.79197097,-0.05740003,0.9573156,3.3215597,-0.41010216,-1.0022413,-0.652882,2.0035675,0.88081384,0.41020894,0.0023651675,-0.18248905,-0.72268707,0.6323377,-0.5261914,-1.3978964,1.0316291,1.0374327,2.0417569
Poster24-14,P0894,***,***,0.38644034,0.5670034,0.5734889,-1.8940524,-0.47871596,-3.028021,-0.07327868,-0.43879575,-1.1162304,0.09265037,1.4773836,1.858777,-1.1241381,2.4724188,-0.16861705,0.45347482,0.33909094,-1.3439962,-3.625643,-1.824645,0.6070502,0.17488153,-0.2318649,1.6916802,-0.02561898,0.58078843,-1.2553253,-0.62056553,-1.3707691,0.33189067,1.2193209,-0.065749414,-0.26749328,0.24311031,-1.607915,1.2031376,-0.37444103,-1.2705333,0.5302469,0.5940422,-0.25309107,-1.6700416,-0.6978319,0.29491785,0.45597154,-0.24795032,-1.4319348,1.3478379,1.124905,0.25146827
14-8-05,14-8-05,***,***,-1.1947104,2.513337,-2.1815221,-0.01348301,0.38603893,-0.3158824,-2.188893,0.040144634,-1.2676469,-1.3323934,-0.44550368,-3.406269,-1.3546805,0.58115816,-0.19558519,1.2060345,0.9841716,-1.5272125,-3.619165,-1.2614312,0.8929226,-0.36357492,-1.5336128,1.0023781,1.0027337,-0.428949,1.2443651,-1.499706,-1.4547762,0.29742512,-2.4471807,0.73321795,0.0545034,1.4937053,3.7229135,-1.1899937,0.13265204,-1.1229595,1.5418941,0.2716721,1.2171739,2.432972,-0.0050761024,0.731883,2.773558,1.8237333,0.31262147,3.929183,2.7692003,2.0025864
Poster24-15,P0895,***,***,0.45421037,0.61912096,0.4451202,-0.8498221,1.0982121,-1.1657649,1.0386565,-0.041286606,-0.25869668,0.6752796,-0.34572887,0.20090826,0.8583653,1.645348,-0.55990595,1.183788,2.0377195,1.4770546,-2.5918972,-1.2538569,0.33965698,-0.1308636,1.6021931,-1.1449401,0.9462821,-0.6338603,-0.70865226,2.0609481,-3.1282237,-0.10300716,-1.0675926,-1.5220655,-0.59946686,0.83468854,2.5473511,-0.24746689,1.01241,0.27505827,1.9344909,1.7621471,-2.2434785,0.6925065,-0.62716043,0.91788113,0.4181521,-0.1640096,-0.75173396,1.3170601,-0.33833462,-0.32780346
Poster24-16,P0896,***,***,1.106419,0.8572172,-0.83494014,-1.8357793,-2.457375,-1.9868248,-1.244777,0.44320744,-2.0239518,1.3762416,0.040571712,1.2376875,-1.9100257,-2.372649,-1.4470339,-1.2664049,1.2062054,1.3981208,-2.0880556,1.6637576,-1.8079717,-2.4104228,-0.013613869,-1.1426361,0.7479721,-0.060198046,0.20975883,0.9466544,-0.30661127,-0.7041012,-0.84909624,2.8628862,-0.20305485,-1.3488194,1.3710654,-0.32205394,-1.7397163,-1.682881,0.5377953,-1.2274945,-1.299335,0.4399504,-1.6710266,-0.13077371,-0.0067415666,1.269791,2.1201024,-0.39817452,2.4178133,1.7530096
Poster24-17,P0897,***,***,0.5827998,2.0483735,0.29951555,-2.4081316,1.2124263,-1.1142548,-1.0484381,-1.9984722,-0.45321622,-0.64107615,-0.7116921,0.98273116,-0.25968227,2.643809,0.08081725,0.57668185,0.4217836,-0.10278333,-2.8977137,-2.5745282,-0.80248004,-1.2894008,2.2564433,-1.1804962,1.2096443,0.5952535,0.286052,2.0312674,-3.551629,-0.4764566,0.19043763,0.5740735,-0.2965476,-0.42772108,2.4298522,-1.1674396,0.10115615,-0.1686926,1.4830464,0.5826041,1.4859504,-0.15004036,-0.08624203,-1.6504819,0.5924463,-0.01759562,1.41238,0.21627103,0.32583475,-0.7951724
Poster24-18,P0898,***,***,1.9838077,2.3880575,0.58548063,-3.4690843,0.6815722,-1.900148,-0.31830364,-0.99215865,1.3522395,-1.3717076,-2.0736642,0.9274158,-2.070962,0.7315355,0.36519283,-0.101524964,0.06943017,1.4890279,-2.4086375,-1.2051654,-0.1536365,-0.80976695,0.49909538,-0.682983,1.9171948,-0.96188676,-0.43072376,2.5533586,-3.8024876,1.5416903,-0.31044546,0.91506034,0.035266474,0.9627807,0.7998959,-0.14737901,-0.33887103,0.57201767,1.8719219,2.3306506,-2.9631503,-0.5558716,1.4827956,0.6397625,2.8046825,-0.76974565,1.9014401,0.48953128,0.42675295,-0.9008649
Poster24-19,P0899,***,***,0.3768016,2.2282777,1.7806102,-2.695055,1.0254517,0.65392,0.1597021,3.374094,1.9842708,-1.2747967,-0.037458714,0.347818,-1.3720964,0.7198924,0.010935531,-0.39706826,3.3710916,2.3672044,-3.1167042,-3.672934,-1.716206,-2.184938,0.2722394,2.2077088,3.4295516,-0.94791484,-2.0474155,-0.77294844,-4.392916,-0.15382852,0.074219145,1.0024267,2.959379,-0.078027464,-2.1850564,0.076397374,-0.32793295,0.6296049,2.543024,2.800691,-2.978253,-0.30701748,2.1950703,1.5219258,-0.21036863,0.22675534,0.19224398,0.66777545,-0.9359195,2.1473217
16-3-08,16-3-08,***,***,0.0006260519,-1.7994398,1.1802061,-1.1992006,-1.3790004,-1.4469625,-2.194713,-0.757817,-1.278931,-0.8211957,1.4287295,-0.96431917,0.5364772,-0.76952785,2.206897,-0.6182654,1.0332224,2.9831946,-1.37461,-2.2339015,0.048686635,-0.67653584,0.60308814,0.3364642,3.0917885,1.5945425,-0.03616745,0.54828197,-1.0553269,-0.31910962,1.025413,-0.052442424,-2.9576638,0.94304204,1.4694201,0.15522772,-2.8063285,0.5865898,0.16505751,0.42521125,0.6129846,-0.7495448,-1.1791155,-1.814006,0.1899721,-0.6550394,0.73584193,1.0671439,-3.2975852,1.0149558
Poster24-20,P0900,***,***,0.8380787,1.9645959,1.3688762,-3.6022682,1.8874352,1.7090425,-0.037579212,-1.052283,-1.6391226,-1.3638031,-0.11328052,-0.4885646,-1.3453045,0.9507522,-0.5478324,-1.931405,0.839685,-0.058805585,-2.0795448,-3.0023053,-1.9817106,-3.533707,2.8056304,-0.9977887,1.4260559,0.25843745,-1.1623157,-0.6166569,-2.36471,0.146092,0.64634264,1.7901067,0.20820114,2.501493,0.6692385,-1.1574047,1.1696007,0.25908163,2.8177674,0.8674461,-1.7743053,0.4406407,0.64937586,-1.9279712,2.507836,1.0142504,0.9047932,0.5516339,1.2824016,-1.3355904
Poster24-21,P0901,***,***,0.06859493,1.6047289,1.2778779,-2.192145,-0.23556186,-3.1656547,0.4240497,-1.4582657,1.707763,0.10572822,-1.1635432,-0.14265442,-0.17780407,-0.1329021,2.9389508,1.8456937,0.065823555,0.89786625,-3.987279,-0.96474546,1.4332284,-0.11044382,-0.25307918,-0.5902331,1.5593381,-0.4693316,-0.500812,0.9008587,-0.7401213,0.88695174,0.4999437,-1.2046154,-1.9142369,2.044579,2.5352244,-0.43475673,-2.1563487,-0.8481525,1.3438823,4.3210087,-1.3770295,1.9594716,-1.7639886,-2.1281154,0.55061954,0.5366276,0.49385428,1.4958811,1.86317,-0.98591846
Poster24-22,P0902,***,***,-0.02209668,0.77077264,-1.0988482,-1.1505097,0.7243472,-0.41171327,-1.518248,-0.02878062,-0.9769703,0.039935093,-1.0616466,-1.5720118,-2.022897,-0.8542179,0.2136825,-0.9644333,0.63679296,0.34872654,-2.2659464,-1.1273702,0.27208158,-0.9487048,0.43681404,0.42597133,0.3489779,-0.25912017,-1.825164,-0.98045164,-1.15585,1.3948772,0.4498302,0.5033302,1.215156,1.0276616,-0.7320742,0.032784298,-0.81410193,-0.7461504,0.1638227,-0.05478833,0.46558523,1.2183815,-1.3324263,-0.38103703,0.5580764,0.85312724,0.7036351,0.045447245,2.149645,0.2622542
Poster24-23,P0903,***,***,-0.13671571,1.9603499,0.9651402,-2.1451418,0.9967238,-0.2614188,-0.08895203,-1.3517091,-1.4630077,0.638575,1.836869,2.4061723,-3.0341318,0.80289817,0.7683602,-1.6728736,2.7171605,0.3416017,-2.4594698,-0.746545,0.056508962,-2.0454748,-1.174385,-0.10106386,2.0136034,0.078251354,-1.0359682,2.0243018,-1.1523029,-0.51817375,0.15231115,-1.3248723,-0.7088091,3.1742637,-0.7349606,-0.40618664,1.8561774,0.8015428,1.1174562,0.14243314,-2.4064615,0.03886258,0.08504481,-0.70110154,1.6074686,2.0824325,2.4924216,1.599085,2.1293144,-0.5973793
Poster24-24,P0904,***,***,-0.013040492,0.65929514,0.030191896,-3.5270078,0.8709405,-1.658822,0.009694446,-0.31207374,-1.5377723,-1.7080889,0.51020545,0.5341474,-1.5823119,-0.72939473,0.008175925,-0.6632941,0.14750181,0.44410607,-1.9608537,-0.94650537,-0.5508022,0.17594865,-1.2711066,2.5255702,0.55995464,1.1931336,-0.5867468,1.0726329,-1.609547,-0.43193245,1.7048966,2.1972647,1.6234093,0.24395704,1.249146,1.3415848,-0.18137057,-0.72501487,1.0454952,1.1704863,-1.651831,-0.55038947,-0.9630611,-1.0877877,0.44862154,-0.30856773,2.0893674,0.3013283,-0.4777247,-0.2907321
Poster24-25,P0905,***,***,1.3089881,0.3140497,-0.8521409,-2.3212302,0.40838552,-0.8660474,-1.8229797,-0.80895156,-0.5132138,-0.24455217,1.4756448,-1.1041092,-1.2043327,0.83217454,1.3509549,-0.44690618,0.063493624,0.5215296,-1.4865133,-1.5947504,-1.0681885,-1.4831468,-0.29866794,0.90793097,0.91233575,0.6087296,-1.1153653,0.06801063,-0.7477587,-1.0059237,-0.57157683,1.3984842,-0.5249288,1.025926,-0.9212981,0.28565142,0.56903434,-0.28616336,1.4711941,-0.051461704,0.15729132,-0.93759596,0.6948127,0.62562865,1.2554607,0.004018945,1.7003909,0.2657743,0.37507936,1.4782156
Poster24-28,P0908,***,***,0.93758565,0.5809135,-0.7319155,-2.1211042,-1.6158222,0.13327976,-0.48998764,2.96004,0.6729247,1.1045158,-0.34143114,-1.4723265,-2.1673138,0.27581695,-1.3177825,-0.9382217,0.24858002,1.4617711,-4.3909154,0.50686914,-0.75258416,-3.1635587,-0.80081415,1.2759409,0.13072775,-0.66842747,-2.5664003,0.70568633,-0.19688468,0.004106519,0.89799094,0.46663466,0.024751324,0.8268026,-0.15035512,-0.07038548,-0.41525412,1.5584354,0.37778962,-0.38768739,0.8134345,-0.30169803,0.31524587,-0.49145573,1.4155605,0.011530797,0.91968936,1.0561142,1.7563444,0.028363403
Poster24-29,P0909,***,***,-1.9389147,-1.398083,-1.3997278,-0.531446,-0.13094391,-1.3237153,0.32891485,-0.025547704,-1.6680315,-0.7187274,0.8649783,-1.6456734,-0.13912573,-0.43097177,-0.6031705,-0.0934675,1.4769332,-0.3641545,-1.4623771,-1.0451831,-1.6317177,-1.5306114,-1.1740565,-0.87912124,0.4892786,-1.7287917,-0.9406819,0.13837302,-1.3760004,0.27835038,0.61884195,1.9401897,-0.47760203,-0.65741,0.075288005,0.7016314,1.1295747,0.50270677,1.8313478,-1.4387602,1.28262,0.38588986,-0.6730724,0.29409194,0.44410706,0.5846901,1.9493424,1.5084126,-0.19235323,2.5288074
